EntryName	Type	DisplayName_en	Description_en	DisplayName_ru	Description_ru
Shout_NaturalRecovery_3	SpellData	Natural Recovery: Level 3		Природное восстановление: 3-й круг	
Shout_OneWithShadows	SpellData	One with Shadows	Vanish into the darkness and become &lt;LSTag Type="Status" Tooltip="INVISIBLE"&gt;Invisible&lt;/LSTag&gt;, as long as you stand still.	Единство с тенями	Раствориться во тьме и стать &lt;LSTag Type="Status" Tooltip="INVISIBLE"&gt;невидимым&lt;/LSTag&gt;, пока вы не двигаетесь.
Shout_PackHowl_Barbarian	SpellData	Inciting Howl	Each ally within earshot can move an additional [1] during their next turn.	Воодушевляющий вой	За следующий ход все союзники в пределах слышимости могут переместиться на [1] дальше.
Shout_PackHowl_Wolf_Dire	SpellData	Inciting Howl	Gather your pack. Each ally within earshot can move an additional [1] during their next turn.	Воодушевляющий вой	Призвать к себе свою стаю. За следующий ход все союзники в пределах слышимости могут переместиться на [1] дальше.
Shout_PassWithoutTrace	SpellData	Pass Without Trace	Call forth a veil of shadows and silence that gives you and all nearby companions a +10 bonus to Stealth &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Бесследный шаг	Призвать вуаль теней и тишины, дающую вам и вашим спутникам поблизости бонус +10 к &lt;LSTag Tooltip="AbilityCheck"&gt;проверкам&lt;/LSTag&gt; скрытности.
Shout_PrayerOfHealing	SpellData	Prayer of Healing	Heal all allies you can see.	Исцеляющий молебен	Исцелить всех союзников в пределах вашей видимости.
Shout_PreserveLife	SpellData	Preserve Life	Evoke a healing energy that restores your allies	Сохранение жизни	Призвать исцеляющую энергию, восстанавливающую здоровье ваших союзников.
Shout_ProduceFlame	SpellData	Produce Flame	A flame in your hand sheds a light in a [1] radius and deals [2] when thrown.	Создание пламени	Пламя в вашей ладони излучает яркий свет в радиусе [1], а при броске в цель наносит [2].
Shout_ProduceFlame_Dismiss	SpellData	Produce Flame: Dismiss	Put out the conjured flame in your hand.	Создание пламени: погасить	Поместить в ладонь призванное пламя.
Shout_RadianceOfTheDawn	SpellData	Radiance of the Dawn	The sun's divine power dispels any magical darkness.	Сияние рассвета	Божественная сила солнца рассеивает любую магическую тьму.
Shout_Rage	SpellData	Rage	Deal [1] extra damage with melee and improvised weapons, and throwing.	Ярость	Вы наносите дополнительно [1] оружием ближнего боя, а также импровизированным оружием и брошенными предметами.
Shout_Rage_Frenzy	SpellData	Frenzy	Your &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Rage&lt;/LSTag&gt; turns into a frenzy! You gain &lt;LSTag Type="Spell" Tooltip="Target_FrenziedStrike"&gt;Frenzied Strike&lt;/LSTag&gt; and &lt;LSTag Type="Spell" Tooltip="Throw_FrenziedThrow"&gt;Enraged Throw&lt;/LSTag&gt;. You can also make an &lt;LSTag Type="Spell" Tooltip="Throw_ImprovisedWeaponBerserker"&gt;Improvised Weapon Attack&lt;/LSTag&gt; as a bonus action.	Бешенство	Ваша &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярость&lt;/LSTag&gt; превращается в бешенство! Вы получаете возможность использовать &lt;LSTag Type="Spell" Tooltip="Target_FrenziedStrike"&gt;«Бешеный удар»&lt;/LSTag&gt; и &lt;LSTag Type="Spell" Tooltip="Throw_FrenziedThrow"&gt;«Яростный бросок»&lt;/LSTag&gt;, а в качестве бонусного действия – &lt;LSTag Type="Spell" Tooltip="Throw_ImprovisedWeaponBerserker"&gt;атаковать импровизированным оружием&lt;/LSTag&gt;.
Shout_Rage_Totem_Bear	SpellData	Rage: Bear Heart	Enter a &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Rage&lt;/LSTag&gt; that makes you tough enough to stand up to any punishment.	Ярость: сердце медведя	Впасть в &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярость&lt;/LSTag&gt;, позволяющую вам выносить любые удары.
Shout_Rage_Totem_Eagle	SpellData	Rage: Eagle Heart	Enter a &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Rage&lt;/LSTag&gt; that makes you near untouchable. 	Ярость: сердце орла	Впасть в &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярость&lt;/LSTag&gt;, делающую вас неприкасаемым.  
Shout_Rage_Totem_Elk	SpellData	Rage: Elk Heart	Enter a &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Rage&lt;/LSTag&gt; that grants you extraordinary swiftness.	Ярость: сердце лося	Впасть в &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярость&lt;/LSTag&gt;, позволяющую вам развивать сверхъестественную скорость.
Shout_Rage_Totem_Tiger	SpellData	Rage: Tiger Heart	Enter a &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Rage&lt;/LSTag&gt; that empowers your leaps.	Ярость: сердце тигра	Впасть в &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярость&lt;/LSTag&gt;, позволяющую вам совершать огромные прыжки.
Shout_Rage_Totem_Wolf	SpellData	Rage: Wolf Heart	Enter a &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Rage&lt;/LSTag&gt; so inciting it spurs on your allies.	Ярость: сердце волка	Впасть в &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярость&lt;/LSTag&gt;, подавая союзникам пример отваги.
Shout_Reckless_Minotaur	SpellData	Reckless Roar	Gain &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt;. Attackers also gain Advantage on Attack Rolls against you.	Безрассудный рык	Получить &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="AttackRoll"&gt;бросках атаки&lt;/LSTag&gt;, одновременно дав врагам преимущество при бросках атаки против вас.
Shout_Reduce_Duergar	SpellData	Reduce	Shrink in size to become harder to hit but slightly weaker.	Уменьшение	Уменьшиться в размерах и стать увертливее, но при этом и слабее.
Shout_ReflectiveShell	SpellData	Reflective Shell	A protective shell envelops you. It reflects any projectiles targeted at you back to their point of origin.	Отражающий панцирь	Вас обволакивает защитная оболочка. Она отражает направленные в вас снаряды туда, откуда они прилетели.
Shout_RegainHP	SpellData	Regain Hit Points	[1] time(s) a day, regain [2] out of combat.	Восстановление ОЗ	[1] р. в день вы вне боя восстанавливаете [2].
Shout_Repulsor	SpellData	Repulsor	Push anything and anyone back [1].	Отталкивание	Оттолкнуть всех и вся на [1].
Shout_SacredWeapon	SpellData	Sacred Weapon	Turn your weapon into a &lt;LSTag Type="Status" Tooltip="SACRED_WEAPON"&gt;Sacred Weapon&lt;/LSTag&gt;. It has a higher chance of hitting, and emits a bright light.	Священное оружие	Превратить свое оружие в &lt;LSTag Type="Status" Tooltip="SACRED_WEAPON"&gt;священное оружие&lt;/LSTag&gt;. У него больше вероятность попасть в цель, и оно излучает яркий свет.
Shout_SecondWind	SpellData	Second Wind	Draw on your stamina to heal yourself.	Второе дыхание	Воспользоваться силами организма, чтобы исцелить себя.
Shout_Shillelagh	SpellData	Shillelagh	Your staff or club becomes magical: it deals [1], and uses your &lt;LSTag Tooltip="SpellcastingAbilityModifier"&gt;Spellcasting Ability&lt;/LSTag&gt; for &lt;LSTag Tooltip="AttackRoll"&gt;Attack Rolls&lt;/LSTag&gt;.	Шиллейла	Ваша дубинка или посох становится магическим оружием: оно наносит [1], а &lt;LSTag Tooltip="AttackRoll"&gt;броски атаки&lt;/LSTag&gt; рассчитываются на основе вашей &lt;LSTag Tooltip="SpellcastingAbilityModifier"&gt;заклинательной способности&lt;/LSTag&gt;.
Shout_SongOfRest	SpellData	Song of Rest	You and your allies are revitalised as though you would have taken a &lt;LSTag Tooltip="ShortRest"&gt;Short Rest&lt;/LSTag&gt;.	Песнь отдыха	Вы и ваши союзники восстанавливаетесь, как если бы вы сделали &lt;LSTag Tooltip="ShortRest"&gt;короткий привал&lt;/LSTag&gt;.
Shout_SpeakWithAnimals	SpellData	Speak with Animals	Gain the ability to comprehend and communicate with beasts.	Разговор с животными	Получить способность понимать зверей и общаться с ними.
Shout_SpeakWithAnimals_2	SpellData	Speak with Animals	Gain the ability to comprehend and communicate with beasts.	Разговор с животными	Получить способность понимать зверей и общаться с ними.
Shout_SpeakWithAnimals_3	SpellData	Speak with Animals	Gain the ability to comprehend and communicate with beasts.	Разговор с животными	Получить способность понимать зверей и общаться с ними.
