EntryName	Type	DisplayName_en	Description_en	DisplayName_ru	Description_ru
Drow_DrowWeaponTraining	PassiveData	Drow Weapon Training	You have &lt;LSTag Tooltip="Proficiency"&gt;Proficiency&lt;/LSTag&gt; with the Rapier, Shortsword, and Hand Crossbow.	Оружейная подготовка дроу	Вы &lt;LSTag Tooltip="Proficiency"&gt;умело обращаетесь&lt;/LSTag&gt; с рапирой, коротким мечом и одноручным арбалетом.
DrunkardsLuck	PassiveData	Drunkard's Luck	When you make an &lt;LSTag Tooltip="AbilityCheck"&gt;Ability Check&lt;/LSTag&gt;, &lt;LSTag Tooltip="AttackRoll"&gt;Attack Roll&lt;/LSTag&gt;, or &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt; and have Disadvantage on the roll, you can spend 2 &lt;LSTag Type="ActionResource" Tooltip="KiPoint"&gt;Ki Points&lt;/LSTag&gt; to negate the Disadvantage for that roll.	Удача пьяницы	Когда вы проходите &lt;LSTag Tooltip="AbilityCheck"&gt;проверку характеристики&lt;/LSTag&gt;, &lt;LSTag Tooltip="SavingThrow"&gt;испытание&lt;/LSTag&gt; или делаете &lt;LSTag Tooltip="AttackRoll"&gt;бросок атаки&lt;/LSTag&gt;, и у вас для броска есть помеха, вы можете потратить 2 &lt;LSTag Type="ActionResource" Tooltip="KiPoint"&gt;очка ци&lt;/LSTag&gt;, чтобы нейтрализовать помеху для этого броска.
DrunkenPerformance	PassiveData	Drunken Performance	You gain &lt;LSTag Tooltip="Proficiency"&gt;Proficiency&lt;/LSTag&gt; in &lt;LSTag Tooltip="Performance"&gt;Performance&lt;/LSTag&gt;.	Пьяное исполнение	Вы получаете &lt;LSTag Tooltip="Proficiency"&gt;умение&lt;/LSTag&gt; в &lt;LSTag Tooltip="Performance"&gt;исполнении&lt;/LSTag&gt;.
DualWielder_BonusAC	PassiveData	Dual Wielder: Bonus Armour Class	You have a +1 bonus to &lt;LSTag Tooltip="ArmourClass"&gt;Armour Class&lt;/LSTag&gt; while wielding a melee weapon in each hand.	Обоерукий: бонус к классу брони	Вы получаете бонус +1 к &lt;LSTag Tooltip="ArmourClass"&gt;КБ&lt;/LSTag&gt; при использовании двух единиц оружия ближнего боя в обеих руках.
DualWielder_PassiveBonuses	PassiveData	Dual Wielder	You can use Two-Weapon Fighting even if the weapons you are wielding aren't Light. You cannot dual-wield &lt;LSTag Tooltip="TwoHanded"&gt;Two-Handed&lt;/LSTag&gt; weapons.	Обоерукий	Вы можете сражаться, держа в каждой руке любое оружие, не обязательно легкое. Однако при этом нельзя использовать &lt;LSTag Tooltip="TwoHanded"&gt;двуручное&lt;/LSTag&gt; оружие.
Duergar_DuergarResilience	PassiveData	Duergar Resilience	You have &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt; against illusions and against being Charmed or Paralysed.	Стойкость двергара	У вас есть &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="SavingThrow"&gt;испытаниях&lt;/LSTag&gt; против иллюзий, а также обворожения и паралича.
DungeonDelver_Perception	PassiveData	Dungeon Delver: Perception	You have &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on Perception &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt; made to detect hidden objects.	Исследователь подземелий: внимание	У вас есть &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; на внимание для поиска спрятанных объектов.
DungeonDelver_ResistTraps	PassiveData	Dungeon Delver: Resist Traps	You have &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt; made to avoid traps and &lt;LSTag Tooltip="Resistant"&gt;Resistance&lt;/LSTag&gt; to trap damage.	Исследователь подземелий: устойчивость к ловушкам	У вас есть &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="SavingThrow"&gt;испытаниях&lt;/LSTag&gt; против ловушек и &lt;LSTag Tooltip="Resistant"&gt;устойчивость&lt;/LSTag&gt; к урону от ловушек.
Durable	PassiveData	Durable	You regain full &lt;LSTag Tooltip="HitPoints"&gt;hit points&lt;/LSTag&gt; when you &lt;LSTag Tooltip="ShortRest"&gt;Short Rest&lt;/LSTag&gt;. Your &lt;LSTag Tooltip="Constitution"&gt;Constitution&lt;/LSTag&gt; score is increased by 1, to a maximum of 20.	Выносливый	Каждый &lt;LSTag Tooltip="ShortRest"&gt;короткий отдых&lt;/LSTag&gt; полностью восстанавливает вам &lt;LSTag Tooltip="HitPoints"&gt;очки здоровья&lt;/LSTag&gt;. Ваш показатель &lt;LSTag Tooltip="Constitution"&gt;выносливости&lt;/LSTag&gt; увеличивается на 1, вплоть до 20.
Dwarf_DwarvenCombatTraining	PassiveData	Dwarven Combat Training	You have &lt;LSTag Tooltip="Proficiency"&gt;Proficiency&lt;/LSTag&gt; with the Battleaxe, Handaxe, Light Hammer, and Warhammer.	Боевая подготовка дварфов	Вы &lt;LSTag Tooltip="Proficiency"&gt;умело обращаетесь&lt;/LSTag&gt; с боевым топором, топориком, легким молотом и боевым молотом.
Dwarf_DwarvenResilience	PassiveData	Dwarven Resilience	You have &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throws&lt;/LSTag&gt; against Poison, and you have Resistance against Poison damage.	Дварфская стойкость	У вас &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; в &lt;LSTag Tooltip="SavingThrow"&gt;испытаниях&lt;/LSTag&gt; против яда и устойчивость к урону ядом.
EAGLES_SPLENDOR	StatusData	Eagle's Splendour	Has &lt;LSTag Tooltip="Advantage"&gt;Advantage&lt;/LSTag&gt; on Charisma &lt;LSTag Tooltip="AbilityCheck"&gt;Checks&lt;/LSTag&gt;.	Орлиное великолепие	Получает &lt;LSTag Tooltip="Advantage"&gt;преимущество&lt;/LSTag&gt; при &lt;LSTag Tooltip="AbilityCheck"&gt;проверках&lt;/LSTag&gt; харизмы.
ELDRITCH_STRIKE	StatusData	Stricken with Eldritch Inertia 	Affected entity has &lt;LSTag Tooltip="Disadvantage"&gt;Disadvantage&lt;/LSTag&gt; on its next &lt;LSTag Tooltip="SavingThrow"&gt;Saving Throw&lt;/LSTag&gt; against a spell cast by the source of the condition. 	Страдает от потусторонней инерции 	Существо получает &lt;LSTag Tooltip="Disadvantage"&gt;помеху&lt;/LSTag&gt; при следующем &lt;LSTag Tooltip="SavingThrow"&gt;испытании&lt;/LSTag&gt; против заклинания того, кто наложил на него это состояние. 
ELEMENTALAFFINITY_ACID	StatusData	Elemental Affinity: Acid Resistance	You are &lt;LSTag Tooltip="Resistant"&gt;Resistant&lt;/LSTag&gt; to Acid damage.	Связь со стихиями: устойчивость к кислоте	У вас есть &lt;LSTag Tooltip="Resistant"&gt;устойчивость&lt;/LSTag&gt; к урону кислотой.
ELEMENTALAFFINITY_ACID_EXTRA_DAMAGE_TECHNICAL	StatusData	Elemental Affinity: Additional Acid Damage		Связь со стихиями: дополнительный урон кислотой	
ELEMENTALAFFINITY_COLD	StatusData	Elemental Affinity: Cold Resistance	You are &lt;LSTag Tooltip="Resistant"&gt;Resistant&lt;/LSTag&gt; to Cold damage.	Связь со стихиями: устойчивость к холоду	У вас есть &lt;LSTag Tooltip="Resistant"&gt;устойчивость&lt;/LSTag&gt; к урону холодом.
ELEMENTALAFFINITY_COLD_EXTRA_DAMAGE_TECHNICAL	StatusData	Elemental Affinity: Additional Cold Damage		Связь со стихиями: дополнительный урон холодом	
ELEMENTALAFFINITY_FIRE	StatusData	Elemental Affinity: Fire Resistance	You are &lt;LSTag Tooltip="Resistant"&gt;Resistant&lt;/LSTag&gt; to Fire damage.	Связь со стихиями: устойчивость к огню	У вас есть &lt;LSTag Tooltip="Resistant"&gt;устойчивость&lt;/LSTag&gt; к урону огнем.
ELEMENTALAFFINITY_FIRE_EXTRA_DAMAGE_TECHNICAL	StatusData	Elemental Affinity: Additional Fire Damage		Связь со стихиями: дополнительный урон огнем	
ELEMENTALAFFINITY_LIGHTNING	StatusData	Elemental Affinity: Lightning Resistance	You are &lt;LSTag Tooltip="Resistant"&gt;Resistant&lt;/LSTag&gt; to Lightning damage.	Связь со стихиями: устойчивость к молнии	У вас есть &lt;LSTag Tooltip="Resistant"&gt;устойчивость&lt;/LSTag&gt; к урону молнией.
ELEMENTALAFFINITY_LIGHTNING_EXTRA_DAMAGE_TECHNICAL	StatusData	Elemental Affinity: Additional Lightning Damage	%%%Don't Destub - You add your charisma modifier to one damage roll of your lightning spell.	Связь со стихиями: дополнительный урон молнией	
ELEMENTALAFFINITY_POISON	StatusData	Elemental Affinity: Poison Resistance	You are &lt;LSTag Tooltip="Resistant"&gt;Resistant&lt;/LSTag&gt; to Poison damage.	Связь со стихиями: устойчивость к яду	У вас есть &lt;LSTag Tooltip="Resistant"&gt;устойчивость&lt;/LSTag&gt; к урону ядом.
ELEMENTALAFFINITY_POISON_EXTRA_DAMAGE_TECHNICAL	StatusData	Elemental Affinity: Additional Poison Damage		Связь со стихиями: дополнительный урон ядом	
ELEMENTAL_CLEAVER_ACID	StatusData	Elemental Cleaver: Acid	Channelling primordial might. Until the end of your &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Rage&lt;/LSTag&gt;, your weapon will deal an additional [1] and gain the &lt;LSTag Tooltip="Thrown"&gt;Thrown&lt;/LSTag&gt; property. If thrown, it will immediately reappear in your hand.	Стихийный секач: кислота	Вас питает первозданная магия. Пока вы в &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярости&lt;/LSTag&gt;, ваше оружие дополнительно наносит [1] и получает свойство &lt;LSTag Tooltip="Thrown"&gt;«метательное»&lt;/LSTag&gt;. После метания оно немедленно возвращается вам в руку.
ELEMENTAL_CLEAVER_COLD	StatusData	Elemental Cleaver: Cold	Channelling primordial might. Until the end of your &lt;LSTag Type="Status" Tooltip="RAGE"&gt;Rage&lt;/LSTag&gt;, your weapon will deal an additional [1] and gain the &lt;LSTag Tooltip="Thrown"&gt;Thrown&lt;/LSTag&gt; property. If thrown, it will immediately reappear in your hand.	Стихийный секач: холод	Вас питает первозданная магия. Пока вы в &lt;LSTag Type="Status" Tooltip="RAGE"&gt;ярости&lt;/LSTag&gt;, ваше оружие дополнительно наносит [1] и получает свойство &lt;LSTag Tooltip="Thrown"&gt;«метательное»&lt;/LSTag&gt;. После метания оно немедленно возвращается вам в руку.
